	ID	quota sec	word	previous + word	first_letter	strategy	order_letter	order_whole_test	frequency	pause	VP	VS	N of words	N of words_P	N of words_O	N of words_S	mean pause	type	strategy_name	strategy_paper_name
634	М_И_25	1	страх		с	nan	1	39	138.4				52	22	16	14	2.744693878	students		
635	М_И_25	1	серотонин	['страх', 'серотонин']	с	4	2	40	0.4	0.59			52	22	16	14	2.744693878	students	semantic-field strategy	S3
636	М_И_25	1	селекция	['серотонин', 'селекция']	с	4	3	41	4.1	1.39		1.0	52	22	16	14	2.744693878	students	semantic-field strategy	S3
637	М_И_25	1	сон	['селекция', 'сон']	с	8	4	42	152.7	0.47			52	22	16	14	2.744693878	students	individual association strategy	S4
638	М_И_25	1	сновидение	['сон', 'сновидение']	с	2	5	43	6.0	0.1			52	22	16	14	2.744693878	students	derivative strategy	S2
639	М_И_25	1	страх	['сновидение', 'страх']	с	8	6	44	138.4	3.5			52	22	16	14	2.744693878	students	individual association strategy	S4
640	М_И_25	1	созерцатель	['страх', 'созерцатель']	с	8	7	45	0.7	0.95			52	22	16	14	2.744693878	students	individual association strategy	S4
641	М_И_25	1	сногсшибательный	['созерцатель', 'сногсшибательный']	с	8	8	46	1.9	1.36			52	22	16	14	2.744693878	students	individual association strategy	S4
642	М_И_25	2	страх	['сногсшибательный', 'страх']	с	8	9	47	138.4	6.6	1.0	1.0	52	22	16	14	2.744693878	students	individual association strategy	S4
643	М_И_25	2	селективность	['страх', 'селективность']	с	4	10	48	1.2	3.07			52	22	16	14	2.744693878	students	semantic-field strategy	S3
644	М_И_25	3	суши	['селективность', 'суши']	с	8	11	49		16.76		1.0	52	22	16	14	2.744693878	students	individual association strategy	S4
645	М_И_25	3	скороход	['суши', 'скороход']	с	8	12	50	0.8	5.07	1.0		52	22	16	14	2.744693878	students	individual association strategy	S4
646	М_И_25	3	слово	['скороход', 'слово']	с	8	13	51	967.9	4.28			52	22	16	14	2.744693878	students	individual association strategy	S4
647	М_И_25	3	сизый	['слово', 'сизый']	с	8	14	52	7.1	2.44			52	22	16	14	2.744693878	students	individual association strategy	S4
648	Н_З_27	1	помидора 		п	nan	1	1					41	18	7	16	3.626578947	students		
649	Н_З_27	1	прирост	['помидора', 'прирост']	п	8	2	2	14.5	0.01	1.0		41	18	7	16	3.626578947	students	individual association strategy	S4
650	Н_З_27	1	пол	['прирост', 'пол']	п	8	3	3	181.9	1.33	1.0		41	18	7	16	3.626578947	students	individual association strategy	S4
651	Н_З_27	1	противень	['пол', 'противень']	п	8	4	4	2.2	1.33	1.0		41	18	7	16	3.626578947	students	individual association strategy	S4
652	Н_З_27	1	портфель	['противень', 'портфель']	п	1	5	5	31.2	2.63	1.0		41	18	7	16	3.626578947	students	phonetic strategy	S1
653	Н_З_27	1	подпись	['портфель', 'подпись']	п	8	6	6	40.5	2.76	1.0		41	18	7	16	3.626578947	students	individual association strategy	S4
654	Н_З_27	1	пригород	['подпись', 'пригород']	п	8	7	7	5.9	0.72			41	18	7	16	3.626578947	students	individual association strategy	S4
655	Н_З_27	2	площадь	['пригород', 'площадь']	п	3	8	8	145.2	3.63	1.0		41	18	7	16	3.626578947	students	semantic-field strategy	S3
656	Н_З_27	2	переворот	['площадь', 'переворот']	п	8	9	9	16.7	0.01	1.0		41	18	7	16	3.626578947	students	individual association strategy	S4
657	Н_З_27	2	портвейн	['переворот', 'портвейн']	п	8	10	10	6.7	3.16	1.0		41	18	7	16	3.626578947	students	individual association strategy	S4
658	Н_З_27	2	полезность	['портвейн', 'полезность']	п	8	11	11	4.6	4.93	1.0		41	18	7	16	3.626578947	students	individual association strategy	S4
659	Н_З_27	2	периметр	['полезность', 'периметр']	п	8	12	12	5.8	4.39	1.0		41	18	7	16	3.626578947	students	individual association strategy	S4
660	Н_З_27	3	поступок	['периметр', 'поступок']	п	8	13	13	49.5	2.27	1.0		41	18	7	16	3.626578947	students	individual association strategy	S4
661	Н_З_27	3	полезность	['поступок', 'полезность']	п	8	14	14	4.6	1.59			41	18	7	16	3.626578947	students	individual association strategy	S4
662	Н_З_27	3	повтор	['полезность', 'повтор']	п	8	15	15	3.7	11.6			41	18	7	16	3.626578947	students	individual association strategy	S4
663	Н_З_27	3	потолок	['повтор', 'потолок']	п	8	16	16	57.9	5.28	1.0		41	18	7	16	3.626578947	students	individual association strategy	S4
664	Н_З_27	4	плетение	['потолок', 'плетение']	п	8	17	17	1.9	2.43			41	18	7	16	3.626578947	students	individual association strategy	S4
665	Н_З_27	4	прощание	['плетение', 'прощание']	п	8	18	18	18.6	5.72	1.0		41	18	7	16	3.626578947	students	individual association strategy	S4
666	Н_З_27	1	омлет		о	nan	1	19	2.0				41	18	7	16	3.626578947	students		
667	Н_З_27	1	орфография	['омлет', 'орфография']	о	8	2	20	2.4	4.04	1.0		41	18	7	16	3.626578947	students	individual association strategy	S4
668	Н_З_27	1	ориентир	['орфография', 'ориентир']	о	8	3	21	10.9	0.86	1.0		41	18	7	16	3.626578947	students	individual association strategy	S4
669	Н_З_27	1	орфография	['ориентир', 'орфография']	о	8	4	22	2.4	5.56	1.0		41	18	7	16	3.626578947	students	individual association strategy	S4
670	Н_З_27	2	окно	['орфография', 'окно']	о	8	5	23	280.8	7.51	1.0		41	18	7	16	3.626578947	students	individual association strategy	S4
671	Н_З_27	2	олово	['окно', 'олово']	о	8	6	24	2.6	1.49	1.0		41	18	7	16	3.626578947	students	individual association strategy	S4
672	Н_З_27	3	орнамент	['олово', 'орнамент']	о	8	7	25	6.0	30.89	1.0	1.0	41	18	7	16	3.626578947	students	individual association strategy	S4
673	Н_З_27	1	старость		с	nan	1	26	29.5				41	18	7	16	3.626578947	students		
674	Н_З_27	1	слог	['старость', 'слог']	с	8	2	27	8.3	3.32	1.0		41	18	7	16	3.626578947	students	individual association strategy	S4
675	Н_З_27	1	слово	['слог', 'слово']	с	3	3	28	967.9	0.01			41	18	7	16	3.626578947	students	semantic-field strategy	S3
676	Н_З_27	1	спряжение	['слово', 'спряжение']	с	3	4	29		1.67	1.0		41	18	7	16	3.626578947	students	semantic-field strategy	S3
677	Н_З_27	1	смелость	['спряжение', 'смелость']	с	8	5	30	14.6	2.9	1.0		41	18	7	16	3.626578947	students	individual association strategy	S4
678	Н_З_27	1	стул	['смелость', 'стул']	с	8	6	31	87.6	0.1			41	18	7	16	3.626578947	students	individual association strategy	S4
679	Н_З_27	1	седло	['стул', 'седло']	с	3	7	32	12.8	0.1	1.0		41	18	7	16	3.626578947	students	semantic-field strategy	S3
680	Н_З_27	1	солнце	['седло', 'солнце']	с	8	8	33	165.2	0.1			41	18	7	16	3.626578947	students	individual association strategy	S4
681	Н_З_27	1	селО	['солнце', 'селО']	с	8	9	34	57.0	0.1			41	18	7	16	3.626578947	students	individual association strategy	S4
682	Н_З_27	2	стол	['селО', 'стол']	с	8	10	35	402.5	1.51	1.0		41	18	7	16	3.626578947	students	individual association strategy	S4
683	Н_З_27	2	ступа	['стол', 'ступа']	с	3	11	36	2.4	4.68		1.0	41	18	7	16	3.626578947	students	semantic-field strategy	S3
684	Н_З_27	2	скатерть	['ступа', 'скатерть']	с	3	12	37	12.7	2.77	1.0		41	18	7	16	3.626578947	students	semantic-field strategy	S3
685	Н_З_27	2	середина	['скатерть', 'середина']	с	8	13	38	88.2	7.18	1.0		41	18	7	16	3.626578947	students	individual association strategy	S4
686	Н_З_27	2	сердцевина	['середина', 'сердцевина']	с	2	14	39	5.0	0.1			41	18	7	16	3.626578947	students	derivative strategy	S2
687	Н_З_27	3	сумка	['сердцевина', 'сумка']	с	8	15	40	55.5	1.44	1.0		41	18	7	16	3.626578947	students	individual association strategy	S4
688	Н_З_27	3	сучья	['сумка', 'сучья']	с	8	16	41	4.3	7.69		1.0	41	18	7	16	3.626578947	students	individual association strategy	S4
689	Н_Т_16	1	потолок		п	nan	1	1	57.9				53	24	11	18	2.4756	students		
690	Н_Т_16	1	парк	['потолок', 'парк']	п	8	2	2	69.5	0.49			53	24	11	18	2.4756	students	individual association strategy	S4
691	Н_Т_16	1	пирог	['парк', 'пирог']	п	8	3	3	16.3	0.31			53	24	11	18	2.4756	students	individual association strategy	S4
692	Н_Т_16	1	праздник	['пирог', 'праздник']	п	3	4	4	115.0	0.44			53	24	11	18	2.4756	students	semantic-field strategy	S3
693	Н_Т_16	1	печать	['праздник', 'печать']	п	8	5	5	59.6	0.46			53	24	11	18	2.4756	students	individual association strategy	S4
694	Н_Т_16	1	печаль	['печать', 'печаль']	п	1	6	6	19.4	0.1			53	24	11	18	2.4756	students	phonetic strategy	S1
695	Н_Т_16	1	пасха	['печаль', 'пасха']	п	8	7	7	10.2	0.51			53	24	11	18	2.4756	students	individual association strategy	S4
696	Н_Т_16	1	переговоры	['пасха', 'переговоры']	п	8	8	8	71.1	3.86		1.0	53	24	11	18	2.4756	students	individual association strategy	S4
697	Н_Т_16	1	поступок	['переговоры', 'поступок']	п	8	9	9	49.5	1.23			53	24	11	18	2.4756	students	individual association strategy	S4
698	Н_Т_16	1	переделки	['поступок', 'переделки']	п	8	10	10		3.39		1.0	53	24	11	18	2.4756	students	individual association strategy	S4
699	Н_Т_16	2	песня	['переделки', 'песня']	п	8	11	11	160.1	1.64	1.0		53	24	11	18	2.4756	students	individual association strategy	S4
700	Н_Т_16	2	певец	['песня', 'певец']	п	2	12	12	28.4	0.28			53	24	11	18	2.4756	students	derivative strategy	S2
701	Н_Т_16	2	плетка	['певец', 'плетка']	п	8	13	13	1.1	1.95			53	24	11	18	2.4756	students	individual association strategy	S4
702	Н_Т_16	2	парус	['плетка', 'парус']	п	8	14	14	15.2	4.39	1.0		53	24	11	18	2.4756	students	individual association strategy	S4
703	Н_Т_16	2	прачка	['парус', 'прачка']	п	8	15	15	1.5	2.15	1.0		53	24	11	18	2.4756	students	individual association strategy	S4
704	Н_Т_16	2	помидор	['прачка', 'помидор']	п	8	16	16	15.4	4.53	1.0		53	24	11	18	2.4756	students	individual association strategy	S4
705	Н_Т_16	3	припев	['помидор', 'припев']	п	8	17	17	1.9	1.18			53	24	11	18	2.4756	students	individual association strategy	S4
706	Н_Т_16	3	прочно	['припев', 'прочно']	п	8	18	18	14.2	2.18	1.0		53	24	11	18	2.4756	students	individual association strategy	S4
707	Н_Т_16	3	просто	['прочно', 'просто']	п	1	19	19	82.6	1.65			53	24	11	18	2.4756	students	phonetic strategy	S1
708	Н_Т_16	3	переворот	['просто', 'переворот']	п	8	20	20	16.7	1.54			53	24	11	18	2.4756	students	individual association strategy	S4
709	Н_Т_16	3	подушка	['переворот', 'подушка']	п	8	21	21	39.5	5.2	1.0	1.0	53	24	11	18	2.4756	students	individual association strategy	S4
710	Н_Т_16	3	подстаканник	['подушка', 'подстаканник']	п	1	22	22	1.5	0.82	1.0		53	24	11	18	2.4756	students	phonetic strategy	S1
711	Н_Т_16	3	почта	['подстаканник', 'почта']	п	8	23	23	33.0	2.29			53	24	11	18	2.4756	students	individual association strategy	S4
712	Н_Т_16	3	письмо	['почта', 'письмо']	п	3	24	24	304.3	0.42			53	24	11	18	2.4756	students	semantic-field strategy	S3
713	Н_Т_16	1	окно		о	nan	1	25	280.8				53	24	11	18	2.4756	students		
714	Н_Т_16	1	очередь	['окно', 'очередь']	о	8	2	26	212.5	0.38			53	24	11	18	2.4756	students	individual association strategy	S4
715	Н_Т_16	1	очень	['очередь', 'очень']	о	1	3	27	1286.8	5.31	1.0		53	24	11	18	2.4756	students	phonetic strategy	S1
716	Н_Т_16	1	охрана	['очень', 'охрана']	о	8	4	28	90.9	1.88			53	24	11	18	2.4756	students	individual association strategy	S4
717	Н_Т_16	1	очко	['охрана', 'очко']	о	8	5	29	20.6	5.4	1.0		53	24	11	18	2.4756	students	individual association strategy	S4
718	Н_Т_16	1	очно	['очко', 'очно']	о	1	6	30		0.72			53	24	11	18	2.4756	students	phonetic strategy	S1
719	Н_Т_16	2	отражение	['очно', 'отражение']	о	8	7	31	34.8	3.03	1.0		53	24	11	18	2.4756	students	individual association strategy	S4
720	Н_Т_16	2	очи	['отражение', 'очи']	о	11	8	32		5.82	1.0		53	24	11	18	2.4756	students	phonetic strategy	S1
721	Н_Т_16	2	очки	['очи', 'очки']	о	1	9	33	56.0	1.01			53	24	11	18	2.4756	students	phonetic strategy	S1
722	Н_Т_16	2	оправа	['очки', 'оправа']	о	3	10	34	4.2	4.04	1.0		53	24	11	18	2.4756	students	semantic-field strategy	S3
723	Н_Т_16	3	оладьи	['оправа', 'оладьи']	о	8	11	35		13.84	1.0	1.0	53	24	11	18	2.4756	students	individual association strategy	S4
724	Н_Т_16	1	снег		с	nan	1	36	125.2				53	24	11	18	2.4756	students		
725	Н_Т_16	1	самокат	['снег', 'самокат']	с	8	2	37	1.0	0.1			53	24	11	18	2.4756	students	individual association strategy	S4
726	Н_Т_16	1	санки	['самокат', 'санки']	с	3	3	38	4.9	0.1			53	24	11	18	2.4756	students	semantic-field strategy	S3
727	Н_Т_16	1	слава	['санки', 'слава']	с	8	4	39	120.2	3.08	1.0		53	24	11	18	2.4756	students	individual association strategy	S4
728	Н_Т_16	1	сила	['слава', 'сила']	с	3	5	40	645.8	0.92			53	24	11	18	2.4756	students	semantic-field strategy	S3
729	Н_Т_16	1	статуя	['сила', 'статуя']	с	8	6	41	16.1	3.47	1.0		53	24	11	18	2.4756	students	individual association strategy	S4
730	Н_Т_16	1	свобода	['статуя', 'свобода']	с	3	7	42	174.9	1.13	1.0		53	24	11	18	2.4756	students	semantic-field strategy	S3
731	Н_Т_16	2	самокат	['свобода', 'самокат']	с	8	8	43	1.0	3.68			53	24	11	18	2.4756	students	individual association strategy	S4
732	Н_Т_16	2	седушка	['самокат', 'седушка']	с	8	9	44		1.01	1.0		53	24	11	18	2.4756	students	individual association strategy	S4
733	Н_Т_16	2	стул	['седушка', 'стул']	с	6	10	45	87.6	4.89	1.0		53	24	11	18	2.4756	students	semantic-field strategy	S3
734	Н_Т_16	2	стол	['стул', 'стол']	с	7	11	46	402.5	0.1			53	24	11	18	2.4756	students	semantic-field strategy	S3
735	Н_Т_16	2	стена	['стол', 'стена']	с	3	12	47	261.0	0.81	1.0		53	24	11	18	2.4756	students	semantic-field strategy	S3
736	Н_Т_16	2	стакан	['стена', 'стакан']	с	3	13	48	72.8	0.71	1.0		53	24	11	18	2.4756	students	semantic-field strategy	S3
